unique_id,row_index,llm_call_id,内容简介,采购方名称,中标商名称,采购物品名称,采购数量,中标金额,是否设备采购,pydantic_validated,parsing_method
matched_row_1290,1290,call_6c1c0641beab4f24,"医院名称：北京太申祥和中医医院,产品名称：匹伐他汀钙,商品名：无,剂型：薄膜衣片,规格：1mg,生产企业：华润双鹤药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20080736",,,匹伐他汀钙,0.0,,False,True,pydantic_direct
matched_row_1291,1291,call_168f10ab79db46c7,"医院名称：北京市朝阳区潘家园街道武圣西里社区卫生服务站,产品名称：筋骨伤喷雾剂,商品名：无,剂型：喷雾剂,规格：100ml,生产企业：贵州远程制药有限责任公司,配送企业：,订购数量：0,批准文号：国药准字Z20025387",,,筋骨伤喷雾剂,0.0,,False,True,pydantic_direct
matched_row_1292,1292,call_ab51ae5558934eae,"医院名称：平谷区南独乐河镇峨眉山社区卫生服务站,产品名称：养阴清肺口服液,商品名：无,剂型：合剂（含口服液）,规格：10ml,生产企业：呼伦贝尔松鹿制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10890016",,,养阴清肺口服液,0.0,,False,True,pydantic_direct
matched_row_1293,1293,call_67ef5e98da774a42,"医院名称：北京市密云区果园社区卫生服务中心,产品名称：消积洁白丸,商品名：无,剂型：水丸,规格：15g(2g/10丸),生产企业：内蒙古库伦蒙药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20027790",,,消积洁白丸,0.0,,False,True,pydantic_direct
matched_row_1294,1294,call_396361af8dbb43b7,"医院名称：北京市丰台区东铁营街道铁营社区卫生服务站,产品名称：活血止痛膏,商品名：无,剂型：橡胶膏剂,规格：9cm×12cm,生产企业：湖北舒尔迈康药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z42021573",,,活血止痛膏,0.0,,False,True,pydantic_direct
matched_row_1295,1295,call_8cb5fe7b2a9a4525,"医院名称：丰台区马家堡街道马家堡社区卫生服务站,产品名称：肿痛安胶囊,商品名：无,剂型：胶囊剂,规格：0.28g,生产企业：河北奥星集团药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z13021496",,,肿痛安胶囊,0.0,,False,True,pydantic_direct
matched_row_1296,1296,call_e0f928ea39634421,"医院名称：北京市海淀区青龙桥社区卫生服务中心,产品名称：防风通圣颗粒,商品名：无,剂型：颗粒剂,规格：3g,生产企业：烟台天正药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z19991008",,,防风通圣颗粒,0.0,,False,True,pydantic_direct
matched_row_1297,1297,call_67a9b01a169b41e1,"医院名称：北京市昌平区南口社区卫生服务中心,产品名称：参芍片,商品名：无,剂型：薄膜衣片,规格：0.3g,生产企业：保定天浩制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10900015",,,参芍片,0.0,,False,True,pydantic_direct
matched_row_1298,1298,call_d03ec5d6ac2f4653,"医院名称：北京联科中医肾病医院,产品名称：黄芪片,商品名：无,剂型：薄膜衣片,规格：0.41g,生产企业：四川奇力制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20090313",,,黄芪片,0.0,,False,True,pydantic_direct
matched_row_1299,1299,call_988df70e7b854821,"医院名称：北京市石景山区五里坨街道社区卫生服务中心,产品名称：缬沙坦氢氯噻嗪,商品名：复代文,剂型：薄膜衣片,规格：每片含:缬沙坦80mg与氢氯噻嗪12.5mg,生产企业：意大利诺华Novartis Farma S.p.A.(I)(北京诺华制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20140049",,,缬沙坦氢氯噻嗪,0.0,,False,True,pydantic_direct
matched_row_1300,1300,call_96e30683302e49b1,"医院名称：门城地区社区卫生服务中心德露苑社区卫生服务站,产品名称：普乐安片,商品名：无,剂型：薄膜衣片,规格：每片重0.57g(含油菜花粉0.5g),生产企业：浙江康恩贝制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z33020303",,,普乐安片,0.0,,False,True,pydantic_direct
matched_row_1301,1301,call_65ca9ce039514e42,"医院名称：北京市房山区韩村河七贤社区卫生服务站,产品名称：青鹏软膏,商品名：无,剂型：软膏剂,规格：20g,生产企业：金诃藏药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z63020274",,,青鹏软膏,0.0,,False,True,pydantic_direct
matched_row_1302,1302,call_e597b882291c45ff,"医院名称：北京京煤集团总医院机关医务室,产品名称：金匮肾气丸,商品名：无,剂型：水蜜丸,规格：72g(20g/100粒),生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020147",,,金匮肾气丸,0.0,,False,True,pydantic_direct
matched_row_1303,1303,call_ff64fc6f4a1e4563,"医院名称：北京市丰台区马家堡社区卫生服务中心,产品名称：舒肝止痛丸,商品名：无,剂型：浓缩丸,规格：4.5g(12g/100粒),生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020072",,,舒肝止痛丸,0.0,,False,True,pydantic_direct
matched_row_1304,1304,call_1c45f790d7004fdd,"医院名称：门城地区社区卫生服务中心三家店社区卫生服务站,产品名称：胰岛素,商品名：无,剂型：注射液,规格：3ml:300单位,生产企业：诺和诺德(中国)制药有限公司,配送企业：,订购数量：0,批准文号：国药准字S20153001",,,胰岛素,0.0,,False,True,pydantic_direct
matched_row_1305,1305,call_3d248e29950e4fb6,"医院名称：北京市朝阳区管庄地区京通新城社区卫生服务站,产品名称：格列美脲,商品名：亚莫利,剂型：素片,规格：2mg,生产企业：赛诺菲(北京)制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20057672",,,格列美脲,0.0,,False,True,pydantic_direct
matched_row_1306,1306,call_cb566d482f424199,中标人： 沧州市荣达市政工程有限公司总报价:1899919.80 元 工期:2020年12月底前完工 工程质量:符合相关专业技术规范合格标准项目经理姓名:张云基,,,市政工程,,1899919.8,False,True,pydantic_direct
matched_row_1307,1307,call_d45ee186186d4955,"医院名称：北京市门头沟区清水镇社区卫生服务中心,产品名称：左甲状腺素,商品名：优甲乐,剂型：素片,规格：50μg,生产企业：德国默克Merck KGaA,配送企业：,订购数量：0,批准文号：H20140052",,,左甲状腺素,0.0,,False,True,pydantic_direct
matched_row_1308,1308,call_a383fab2584c4b45,"医院名称：航空总医院,产品名称：康复新液,商品名：无,剂型：溶液剂,规格：100ml,生产企业：四川好医生攀西药业有限责任公司,配送企业：,订购数量：0,批准文号：国药准字Z51021834",,,康复新液,0.0,,False,True,pydantic_direct
matched_row_1309,1309,call_57304ad6024746a5,"医院名称：北京市大兴区清源西里社区卫生服务站,产品名称：鼻炎康片,商品名：无,剂型：薄膜衣片,规格：每片重0.37g,生产企业：国药集团德众(佛山)药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20023063",,,鼻炎康片,0.0,,False,True,pydantic_direct
matched_row_1310,1310,call_6c6e6c162f2f4f80,"医院名称：北京市朝阳区东风社区卫生服务中心泛海分中心,产品名称：,商品名：无,剂型：糖浆剂,规格：200ml,生产企业：太极集团重庆涪陵制药厂有限公司,配送企业：,订购数量：0,批准文号：国药准字Z50020615",,,糖浆剂,0.0,,False,True,pydantic_direct
matched_row_1311,1311,call_480d5b8597de45b5,采购项目编号：HCBD-ZC2019-02403 采购人名称：河北雄安新区生态环境局 采购人联系方式：0312-5620130 采购人地址 ：河北雄安新区容城县奥威街73号 采购代理机构全称 ：华春建设工程项目管理有限责任公司 采购代理机构地址 ：中国冶金地质总局地球物理勘查院南配楼2楼(保定市竞秀区) 采购代理机构联系方式 ：17325283560 项目实施地点 ：采购人指定地点 采购内容：指挥大厅相关设备(一期)，详见招标文件技术规格及参数要求；具体详见招标文件 采购公告期：2019年12月06日 品目分类 采购项目包组 供应商组织机构代码 供应商名称 供应商地址 主要标的名称 标的基本情况 规格型号 数量 单价 金额（元） 优惠率 服务要求 货物 A 91110000710927126K 新华网股份有限公司 北京市大兴区北兴路(东段)2号院12号楼1-5层101 沉浸式系统内容管理平台和智能交互底层支持模块 沉浸式系统内容管理平台：平台支持web端、移动端、PC端、VR端、MR端访问；平台客户端支持在PC和VR或者PC和MR两种模式下运行并支持自由切换。智能交互底层支持模块：是所有智能交互终端分配交互的通道，识别智能交互终端发来的交互指令数据，识别处理结果转换为相应指令分发到对应信号源终端和图像控制端上执行和响应，数据转发速度大于等于30帧每秒。 一批 11697900 11697900 3.4% 三年质保、终身提供售后服务 定标日期：2020年01月06日 开标地点：雄安新区公共资源交易中心开标室一 评标地点：雄安新区公共资源交易中心评标室二 本公告发布媒体：中国河北政府采购网、雄安新区公共资源交易服务平台 传真电话：0312-588852 受理质疑电话：17325283560 备注： 评审委员会成员名单：尚永福、刘耀、盛莉、刘中一、杨素霞；招标人代表：王英俊、谷雅亭 代理费用收费标准：按计价格[2002]1980号文标准计取 代理费用收费金额：86000,,,沉浸式系统内容管理平台和智能交互底层支持模块,,11697900.0,True,True,pydantic_direct
matched_row_1312,1312,call_44dc4849cd4440c8,"医院名称：中国航天科技集团公司第五研究院第五〇二研究所门诊部,产品名称：辅酶Q10,商品名：能气朗,剂型：糖衣片,规格：10mg,生产企业：卫材(中国)药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H10930021",,,辅酶Q10,0.0,,False,True,pydantic_direct
matched_row_1313,1313,call_0a789712c41043cf,"医院名称：北京市石景山区老山社区卫生服务中心,产品名称：银丹心脑通软胶囊,商品名：无,剂型：软胶囊(胶丸),规格：0.4g,生产企业：贵州百灵企业集团制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20027144",,,银丹心脑通软胶囊,0.0,,False,True,pydantic_direct
matched_row_1314,1314,call_f14e7d84705e4185,"医院名称：北京市朝阳区劲松街道劲松一区社区卫生服务站,产品名称：那格列奈,商品名：唐力,剂型：薄膜衣片,规格：0.12g,生产企业：北京诺华制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20030504",,,那格列奈,0.0,,False,True,pydantic_direct
matched_row_1315,1315,call_2433423ae1424eef,"医院名称：北京市朝阳区东坝地区东坝家园社区卫生服务站,产品名称：连翘败毒丸,商品名：无,剂型：水丸,规格：6g(6g/100粒),生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020149",,,连翘败毒丸,0.0,,False,True,pydantic_direct
matched_row_1316,1316,call_6e5d38d8b830486a,"医院名称：北京市顺义区牛栏山社区卫生服务中心木林院区,产品名称：祛风止痛胶囊,商品名：无,剂型：胶囊剂,规格：0.3g,生产企业：陕西步长制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10970038",,,祛风止痛胶囊,0.0,,False,True,pydantic_direct
matched_row_1317,1317,call_da6b809b9a9e4a03,"医院名称：北京市丰台区朱家坟社区卫生服务中心,产品名称：亮菌,商品名：无,剂型：口服溶液剂,规格：10ml,生产企业：合肥诚志生物制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H34020002",,,亮菌,0.0,,False,True,pydantic_direct
matched_row_1318,1318,call_12327471259e4be5,"医院名称：北京市朝阳区将台地区芳园里社区卫生服务站,产品名称：杏贝止咳颗粒,商品名：无,剂型：颗粒剂,规格：4g,生产企业：江苏康缘药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20050631",,,杏贝止咳颗粒,0.0,,False,True,pydantic_direct
matched_row_1319,1319,call_e2f30cb295c94ff1,"医院名称：北京朝阳中西医结合急诊抢救中心,产品名称：枣仁安神液,商品名：无,剂型：合剂（含口服液）,规格：10ml,生产企业：北京同仁堂股份有限公司同仁堂制药厂,配送企业：,订购数量：50,批准文号：国药准字Z11020035",,,枣仁安神液,50.0,,False,True,pydantic_direct
matched_row_1320,1320,call_b55af67d70b048e8,"医院名称：中国中医科学院广安门医院,产品名称：阿达帕林,商品名：达芙文,剂型：凝胶剂,规格：30g:30mg(0.1%),生产企业：法国高德美国际公司Laboratoires Galderma,配送企业：,订购数量：0,批准文号：H20090656",,,阿达帕林,0.0,,False,True,pydantic_direct
matched_row_1321,1321,call_08554cb770024062,"医院名称：北京市丰台区长辛店镇大灰厂第一社区卫生服务站,产品名称：羧甲司坦,商品名：无,剂型：口服溶液剂,规格：10ml:0.5g(5%),生产企业：广州白云山医药集团股份有限公司白云山制药总厂,配送企业：,订购数量：0,批准文号：国药准字H20073871",,,羧甲司坦,0.0,,False,True,pydantic_direct
matched_row_1322,1322,call_19fb2f8a335c4132,"医院名称：北京市房山区长阳镇社区卫生服务中心,产品名称：洛索洛芬,商品名：无,剂型：贴膏剂,规格：14cm×10cm,生产企业：湖南九典制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20173272",,,洛索洛芬,0.0,,False,True,pydantic_direct
matched_row_1323,1323,call_5fdcf8256cb54a7f,"医院名称：中日友好医院,产品名称：桂枝茯苓胶囊,商品名：无,剂型：胶囊剂,规格：0.31g,生产企业：江苏康缘药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10950005",,,桂枝茯苓胶囊,0.0,,False,True,pydantic_direct
matched_row_1324,1324,call_5344901ad3eb484d,"医院名称：北京市延庆区永宁镇社区卫生服务中心,产品名称：祖卡木颗粒,商品名：无,剂型：颗粒剂,规格：12g,生产企业：新疆维吾尔药业有限责任公司,配送企业：,订购数量：0,批准文号：国药准字Z65020179",,,祖卡木颗粒,0.0,,False,True,pydantic_direct
matched_row_1325,1325,call_e6ae03a0f1334dba,"医院名称：北京市朝阳区东坝地区红松园社区卫生服务站,产品名称：血塞通软胶囊,商品名：无,剂型：软胶囊(胶丸),规格：0.1g,生产企业：昆药集团股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20040016",,,血塞通软胶囊,0.0,,False,True,pydantic_direct
matched_row_1326,1326,call_23ff998a82984947,"项目名称：雄安新区生态环境局生态环境智慧监测体系建设项目-指挥大厅相关设备（一期） 项目编码：HB2019112030020002 项目联系人：吕猛 项目联系电话：17325283560 采购人：河北雄安新区生态环境局 采购人地址：河北雄安新区容城县奥威街73号 采购人联系方式：0312-5620130 代理机构：华春建设工程项目管理有限责任公司 代理机构地址：中国冶金地质总局地球物理勘查院南配楼2楼(保定市竞秀区) 代理机构联系方式：17325283560 本项目招标公告日期：2019-12-06 定标日期：2020-01-06 总中标金额：1169.79万元 合同履行日期：合同签订后30个工作日内 采购数量：沉浸式系统内容管理平台和智能交互底层支持模块,规格型号：沉浸式系统内容管理平台：平台支持web端、移动端、PC端、VR端、MR端访问；平台客户端支持在PC和VR或者PC和MR两种模式下运行并支持自由切换。智能交互底层支持模块：是所有智能交互终端分配交互的通道，识别智能交互终端发来的交互指令数据，识别处理结果转换为相应指令分发到对应信号源终端和图像控制端上执行和响应，数据转发速度大于等于30帧每秒。，数量：一批,单价：11697900元,服务要求：三年质保、终身提供售后服务 评审委员会成员名单：尚永福、刘耀、盛莉、刘中一、杨素霞；招标人代表：王英俊、谷雅亭 供货商信息： 中标供应商名称：新华网股份有限公司 中标供应商地址：北京市大兴区北兴路(东段)2号院12号楼1-5层101 中标供货商金额：1169.79万元 备注：",,,沉浸式系统内容管理平台和智能交互底层支持模块,,11697900.0,True,True,pydantic_direct
matched_row_1327,1327,call_7c82be081da54fb1,"医院名称：北京市昌平区南口镇第一社区卫生服务站,产品名称：厄贝沙坦氢氯噻嗪,商品名：安博诺,剂型：薄膜衣片,规格：厄贝沙坦0.15g,氢氯噻嗪12.5mg,生产企业：法国赛诺菲Sanofi Winthrop Industries(赛诺菲(杭州)制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20130041",,,厄贝沙坦氢氯噻嗪,0.0,,False,True,pydantic_direct
matched_row_1328,1328,call_43e8993cbd0e4050,"医院名称：北京市朝阳区和平街社区卫生服务中心,产品名称：氨酚伪麻美芬Ⅱ,商品名：灵诺,剂型：软胶囊(胶丸),规格：对乙酰氨基酚0.1625g,盐酸伪麻黄碱15mg,氢溴酸右美沙芬7.5mg,生产企业：浙江安宝药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H20010341",,,氨酚伪麻美芬Ⅱ,0.0,,False,True,pydantic_direct
matched_row_1329,1329,call_8889f1c7e1914358,"医院名称：北京市丰台区东铁营街道铁营社区卫生服务站,产品名称：骨通贴膏,商品名：无,剂型：橡胶膏剂,规格：11cm×14cm,生产企业：桂林华润天和药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10980134",,,骨通贴膏,0.0,,False,True,pydantic_direct
matched_row_1330,1330,call_e1d2cf28a565460c,"医院名称：北京中医药大学东直门医院（通州院区）,产品名称：异山梨酯,商品名：欣康,剂型：素片,规格：20mg,生产企业：鲁南贝特制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H10940039",,,异山梨酯,0.0,,False,True,pydantic_direct
matched_row_1331,1331,call_a8e9b18343734792,"医院名称：北京长峰医院股份有限公司,产品名称：,商品名：无,剂型：薄膜衣片,规格：20mg:5mg,生产企业：第一三共制药(上海)有限公司,配送企业：,订购数量：0,批准文号：国药准字H20180009",,,薄膜衣片,0.0,,False,True,pydantic_direct
matched_row_1332,1332,call_8051b04096c841ee,"医院名称：北京华医中西医结合皮肤病医院有限公司,产品名称：西替利嗪,商品名：西可韦,剂型：素片,规格：10mg,生产企业：苏州东瑞制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H19980014",,,西替利嗪,0.0,,False,True,pydantic_direct
matched_row_1333,1333,call_4a2c6d7019ae4dc3,"医院名称：沙河社区卫生服务中心松兰堡社区卫生服务站,产品名称：阿莫西林,商品名：无,剂型：胶囊剂,规格：0.25g,生产企业：浙江金华康恩贝生物制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H33021381",,,阿莫西林,0.0,,False,True,pydantic_direct
matched_row_1334,1334,call_f57b74ea9cc741dd,"医院名称：通州区梨园社区卫生服务中心分部,产品名称：,商品名：无,剂型：素片,规格：5mg,生产企业：浙江京新药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20103356",,,药品,0.0,,False,True,pydantic_direct
matched_row_1335,1335,call_85af58c4a2954101,"项目名称：雄安新区生态环境局生态环境智慧监测体系建设项目-指挥大厅相关设备（一期） 项目编码：HB2019112030020002 项目联系人：吕猛 项目联系电话：17325283560 采购人：河北雄安新区生态环境局 采购人地址：河北雄安新区容城县奥威街73号 采购人联系方式：0312-5620130 代理机构：华春建设工程项目管理有限责任公司 代理机构地址：中国冶金地质总局地球物理勘查院南配楼2楼(保定市竞秀区) 代理机构联系方式：17325283560 本项目招标公告日期：2019-12-06 定标日期：2020-01-06 总中标金额：1169.79万元 合同履行日期：合同签订后30个工作日内 采购数量：沉浸式系统内容管理平台和智能交互底层支持模块,规格型号：沉浸式系统内容管理平台：平台支持web端、移动端、PC端、VR端、MR端访问；平台客户端支持在PC和VR或者PC和MR两种模式下运行并支持自由切换。智能交互底层支持模块：是所有智能交互终端分配交互的通道，识别智能交互终端发来的交互指令数据，识别处理结果转换为相应指令分发到对应信号源终端和图像控制端上执行和响应，数据转发速度大于等于30帧每秒。，数量：一批,单价：11697900元,服务要求：三年质保、终身提供售后服务 评审委员会成员名单：尚永福、刘耀、盛莉、刘中一、杨素霞；招标人代表：王英俊、谷雅亭 供货商信息： 中标供应商名称：新华网股份有限公司 中标供应商地址：北京市大兴区北兴路(东段)2号院12号楼1-5层101 中标供货商金额：1169.79万元 备注：",,,沉浸式系统内容管理平台和智能交互底层支持模块,,11697900.0,True,True,pydantic_direct
matched_row_1336,1336,call_ad6a57de3a544373,"医院名称：北京市丰台区马家堡社区卫生服务中心,产品名称：五子衍宗丸,商品名：无,剂型：水蜜丸,规格：60g,生产企业：北京同仁堂股份有限公司同仁堂制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020188",,,五子衍宗丸,0.0,,False,True,pydantic_direct
matched_row_1337,1337,call_aa696b3e0ffc46c7,"医院名称：北京市朝阳区安贞街道安华里社区卫生服务站,产品名称：金水宝片,商品名：无,剂型：薄膜衣片,规格：0.42g(含发酵虫草菌粉0.25g),生产企业：江西济民可信药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20163112",,,金水宝片,0.0,,False,True,pydantic_direct
matched_row_1338,1338,call_5806a65e5c4d4266,"医院名称：首都医科大学附属北京中医医院,产品名称：四磨汤口服液,商品名：无,剂型：合剂（含口服液）,规格：10ml,生产企业：湖南汉森制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20025044",,,四磨汤口服液,0.0,,False,True,pydantic_direct
matched_row_1339,1339,call_e0e84c21205b43e7,"医院名称：首都医科大学附属北京同仁医院,产品名称：曲唑酮,商品名：无,剂型：素片,规格：25mg,生产企业：沈阳福宁药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H20060037",,,曲唑酮,0.0,,False,True,pydantic_direct
matched_row_1340,1340,call_c026edae43cf42cc,"医院名称：北京市朝阳区呼家楼街道核桃园北里社区卫生服务站,产品名称：百令胶囊,商品名：无,剂型：胶囊剂,规格：0.5g,生产企业：杭州中美华东制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10910036",,,百令胶囊,0.0,,False,True,pydantic_direct
matched_row_1341,1341,call_d43fbb75a82146a9,"医院名称：首都医科大学附属北京同仁医院,产品名称：氯沙坦钾氢氯噻嗪,商品名：海捷亚,剂型：薄膜衣片,规格：氯沙坦钾50mg,氢氯噻嗪12.5mg,生产企业：英国Merck Sharp & Dohme Limited(杭州默沙东制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20130035",,,氯沙坦钾氢氯噻嗪,0.0,,False,True,pydantic_direct
matched_row_1342,1342,call_99f393635aee49d0,"医院名称：北京市西城区金融街街道文化社区卫生服务站,产品名称：缬沙坦氨氯地平,商品名：无,剂型：薄膜衣片,规格：缬沙坦80mg,氨氯地平5mg,生产企业：西班牙Novartis Farmaceuctica. S.A(北京诺华制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20140101",,,缬沙坦氨氯地平,0.0,,False,True,pydantic_direct
matched_row_1343,1343,call_81dd4e7c67ff4836,"医院名称：首都医科大学附属北京潞河医院,产品名称：左氨氯地平,商品名：无,剂型：素片,规格：2.5mg,生产企业：海南先声药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H20093088",,,左氨氯地平,0.0,,False,True,pydantic_direct
matched_row_1344,1344,call_6ae0c63e66cc48e3,"医院名称：北京市海淀区聂各庄卫生院,产品名称：止嗽定喘丸,商品名：无,剂型：浓缩丸,规格：2.2g/10粒,生产企业：天津中新药业集团股份有限公司乐仁堂制药厂,配送企业：,订购数量：0,批准文号：国药准字Z12020637",,,止嗽定喘丸,0.0,,False,True,pydantic_direct
matched_row_1345,1345,call_d876514d82f1456d,"医院名称：北京市和平街街道十四区社区卫生服务站,产品名称：金天格胶囊,商品名：无,剂型：胶囊剂,规格：0.4g,生产企业：金花企业(集团)股份有限公司西安金花制药厂,配送企业：,订购数量：0,批准文号：国药准字Z20030080",,,金天格胶囊,0.0,,False,True,pydantic_direct
matched_row_1346,1346,call_47cb998065384254,"医院名称：北京世纪兴华医院,产品名称：精蛋白重组人胰岛素,商品名：优泌林,剂型：注射用混悬剂,规格：3ml:300IU,生产企业：法国礼来(礼来苏州制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20170017",,,精蛋白重组人胰岛素,0.0,,False,True,pydantic_direct
matched_row_1347,1347,call_56bcc5e569bf4ceb,"医院名称：北京市通州区马驹桥镇马驹桥社区卫生服务中心,产品名称：氯沙坦钾氢氯噻嗪,商品名：无,剂型：薄膜衣片,规格：氯沙坦钾50mg,氢氯噻嗪12.5mg,生产企业：北京福元医药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20074021",,,氯沙坦钾氢氯噻嗪,0.0,,False,True,pydantic_direct
matched_row_1348,1348,call_2fb29f1160a84741,"医院名称：北京大学首钢医院,产品名称：小儿豉翘清热颗粒,商品名：无,剂型：颗粒剂,规格：2g（无蔗糖）,生产企业：济川药业集团有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20123090",,,小儿豉翘清热颗粒,0.0,,False,True,pydantic_direct
matched_row_1349,1349,call_4d9ddfb3829b45f1,"医院名称：北京市石景山区老山社区卫生服务中心,产品名称：水飞蓟宾,商品名：无,剂型：薄膜衣片,规格：50mg,生产企业：湖南千金协力药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H43021882",,,水飞蓟宾,0.0,,False,True,pydantic_direct
matched_row_1350,1350,call_e8503c2c8a804116,"医院名称：黄松峪社区卫生服务中心黄松峪乡黑豆峪社区卫生服务站,产品名称：琥珀酸亚铁,商品名：无,剂型：薄膜衣片,规格：0.1g,生产企业：湖南华纳大药厂股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20133230",,,琥珀酸亚铁,0.0,,False,True,pydantic_direct
matched_row_1351,1351,call_06b9c0f193804009,"医院名称：北京大学第一医院,产品名称：兰索拉唑,商品名：无,剂型：冻干粉针剂,规格：30mg,生产企业：江苏奥赛康药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H20080336",,,兰索拉唑,0.0,,False,True,pydantic_direct
matched_row_1352,1352,call_2e2dbad54e9e4274,"医院名称：北京博爱医院,产品名称：银杏叶胶囊,商品名：无,剂型：胶囊剂,规格：含总黄酮醇苷9.6mg、萜类内酯2.4mg,生产企业：上海信谊百路达药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20010169",,,银杏叶胶囊,0.0,,False,True,pydantic_direct
matched_row_1353,1353,call_6d9d890853d04a09,"医院名称：北京市海淀区清河社区卫生服务中心,产品名称：复方雪莲胶囊,商品名：无,剂型：胶囊剂,规格：0.3g,生产企业：国药集团新疆制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z65020059",,,复方雪莲胶囊,0.0,,False,True,pydantic_direct
matched_row_1354,1354,call_58c42e5439004e19,"医院名称：北京市朝阳区双桥医院,产品名称：羧甲司坦,商品名：无,剂型：口服溶液剂,规格：10ml:0.5g(5%),生产企业：北京诚济制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20044967",,,羧甲司坦,0.0,,False,True,pydantic_direct
matched_row_1355,1355,call_f5ce422941104329,"医院名称：北京市延庆区千家店镇社区卫生服务中心,产品名称：替米沙坦氢氯噻嗪,商品名：无,剂型：胶囊剂,规格：替米沙坦40mg,氢氯噻嗪12.5mg,生产企业：上海双基药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H20080208",,,替米沙坦氢氯噻嗪,0.0,,False,True,pydantic_direct
matched_row_1356,1356,call_57ee2800196d4727,"医院名称：北京市通州区通大家园社区卫生服务站,产品名称：布地奈德,商品名：普米克令舒,剂型：吸入剂,规格：2ml:1mg,生产企业：澳大利亚阿斯利康AstraZeneca Pty Ltd,配送企业：,订购数量：0,批准文号：H20140475",,,布地奈德,0.0,,False,True,pydantic_direct
matched_row_1357,1357,call_781a1963b83d4132,"医院名称：北京市通州区梨园社区中心第四诊区,产品名称：二甲双胍,商品名：卜可,剂型：缓释片,规格：0.5g,生产企业：北京万辉双鹤药业有限责任公司,配送企业：,订购数量：0,批准文号：国药准字H20041986",,,二甲双胍,0.0,,False,True,pydantic_direct
matched_row_1358,1358,call_f9f27c5a35a84eff,"医院名称：北京市密云区果园社区卫生服务中心,产品名称：痹祺胶囊,商品名：无,剂型：胶囊剂,规格：0.3g,生产企业：天津达仁堂京万红药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10910026",,,痹祺胶囊,0.0,,False,True,pydantic_direct
matched_row_1359,1359,call_b43b2a1ab6e04591,"医院名称：东小口社区卫生服务中心,产品名称：西黄丸,商品名：无,剂型：糊丸,规格：3g(1g/20丸),生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020073",,,西黄丸,0.0,,False,True,pydantic_direct
